% Model:              B0-sweep_MappedMesh.mph
% Version:            COMSOL 6.4.0.293
% Date:               May 2 2026, 14:12
% Dimension:          2
% Nodes:              1421
% Expressions:        3
% Description:        Current density, r-component, Velocity field, phi-component, z-coordinate
% Length unit:        mm
% r                       z                        ec.Jr (A/m^2)            v (m/s)                  z (mm)
0.11400921756143748       0.5                      18.210798505499497       -7.52243137834832E-5     0.5
0.11407148159206164       0.5                      18.198304781209345       -7.548788034452271E-5    0.5
0.11413374562268577       0.5                      18.18581120055285        -7.575144690556221E-5    0.5
0.11419632182956119       0.5                      18.17324154509265        -7.60152027489387E-5     0.5
0.1142588980364366        0.5                      18.160672072644388       -7.627895859231524E-5    0.5
0.11432178798473674       0.5                      18.148025801290487       -7.654289631384591E-5    0.5
0.1143846779330369        0.5                      18.1353797159137         -7.680683403537663E-5    0.5
0.11444788319578275       0.5                      18.122656143245422       -7.707094614765216E-5    0.5
0.11451108845852859       0.5                      18.109932751203928       -7.733505825992776E-5    0.5
0.11457461061662774       0.5                      18.097131160583785       -7.75993371919119E-5     0.5
0.11463813277472686       0.5                      18.084329753546854       -7.786361612389607E-5    0.5
0.11470197341701324       0.5                      18.071449424224284       -7.812805422053097E-5    0.49999999999999994
0.11476581405929961       0.5                      18.058569274302272       -7.83924923171659E-5     0.5
0.11482997478257315       0.5                      18.0456095205941         -7.865708183898129E-5    0.5
0.11489413550584666       0.5                      18.032649938425948       -7.892167136079682E-5    0.5
0.11495861791491324       0.5                      18.019610002618492       -7.918640448352493E-5    0.5
0.11502310032397979       0.5                      18.006570251712674       -7.945113760625301E-5    0.5
0.11508790603169138       0.5                      17.993449415072064       -7.971600642044831E-5    0.5
0.11515271173940296       0.5                      17.980328762000795       -7.998087523464366E-5    0.5
0.11521784236669794       0.5                      17.967126291993054       -8.024587174530776E-5    0.5
0.1152829729939929        0.5                      17.95392399083528        -8.05108682559719E-5     0.5
0.11534843016993673       0.5                      17.940639134007142       -8.077598438218485E-5    0.5
0.11541388734588058       0.5                      17.92735445844619        -8.104110050839784E-5    0.5
0.11547967270770633       0.5                      17.913986477853314       -8.130632808295354E-5    0.5
0.11554545806953209       0.5                      17.900618697050163       -8.157155565750931E-5    0.5
0.11561157326268158       0.5                      17.88716684763085        -8.183688642655886E-5    0.5
0.11567768845583108       0.5                      17.873715162558142       -8.210221719560847E-5    0.5
0.11574413513399592       0.5                      17.860178664756404       -8.236764281830823E-5    0.5
0.11581058181216079       0.5                      17.84664234080583        -8.263306844100802E-5    0.5
0.11587736163732382       0.5                      17.833020450650565       -8.289858048917443E-5    0.5
0.11594414146248683       0.5                      17.819398710074324       -8.316409253734087E-5    0.5
0.11601125610496361       0.5                      17.805690650384122       -8.342968249511235E-5    0.5
0.11607837074744043       0.5                      17.79198273919735        -8.369527245288385E-5    0.5
0.11614582188592115       0.5                      17.778187707690677       -8.396093171638875E-5    0.5
0.11621327302440189       0.5                      17.764392856447103       -8.422659097989367E-5    0.5
0.11628106234599318       0.5                      17.750510082136998       -8.449231085692552E-5    0.5
0.11634885166758452       0.5                      17.73662749516143        -8.475803073395739E-5    0.49999999999999994
0.11641698086785177       0.5                      17.72265621130009        -8.502380244365733E-5    0.49999999999999994
0.11648511006811897       0.5                      17.708685091073676       -8.52895741533573E-5     0.5
0.11655358085112877       0.5                      17.694624489830403       -8.555538882590495E-5    0.5
0.11662205163413857       0.5                      17.68056404230208        -8.582120349845263E-5    0.5
0.11669086571250115       0.5                      17.666413322722065       -8.608705217476245E-5    0.5
0.11675967979086371       0.5                      17.6522627591263         -8.635290085107225E-5    0.49999999999999994
0.11682883888577597       0.5                      17.638021096314333       -8.661877448250024E-5    0.49999999999999994
0.11689799798068824       0.5                      17.623779627328645       -8.688464811392829E-5    0.49999999999999994
0.11696750382197675       0.5                      17.60944624107219        -8.71505375619854E-5     0.49999999999999994
0.11703700966326526       0.5                      17.595113040158253       -8.741642701004252E-5    0.5
0.11710686398942949       0.5                      17.580687093926144       -8.768232304611699E-5    0.5
0.11717671831559369       0.5                      17.566261314383723       -8.794821908219147E-5    0.5
0.11724692287384948       0.5                      17.551742013811918       -8.82141123872798E-5     0.5
0.11731712743210528       0.5                      17.53722287399819        -8.848000569236817E-5    0.5
0.1173876839784286        0.5                      17.522609368681742       -8.874588685681497E-5    0.5
0.11745824052475191       0.5                      17.50799603001269        -8.90117680212618E-5     0.5
0.11752915082392283       0.5                      17.493287488364103       -8.927762754450926E-5    0.5
0.11760006112309375       0.5                      17.478579111111912       -8.954348706775674E-5    0.5
0.1176713269487403        0.5                      17.463774699442183       -8.980931535810198E-5    0.5
0.11774259277438685       0.5                      17.44897045381788        -9.007514364844718E-5    0.5
0.11781421590902977       0.5                      17.434069330972306       -9.034093102281234E-5    0.5
0.11788583904367272       0.5                      17.41916837181691        -9.060671839717754E-5    0.5
0.11795782127876983       0.5                      17.40416969011835        -9.087245508088643E-5    0.5
0.11802980351386691       0.5                      17.389171166902315       -9.113819176459535E-5    0.5
0.11810214664985791       0.5                      17.374074064035085       -9.140386789116321E-5    0.5
0.11817448978584892       0.5                      17.35897713630561        -9.166954401773099E-5    0.5
0.1182471956322004        0.5                      17.343780769826935       -9.193514962866251E-5    0.5
0.11831990147855195       0.5                      17.328584568211          -9.220075523959408E-5    0.5
0.11839297185380293       0.5                      17.313288049495213       -9.246628028419454E-5    0.5
0.11846604222905394       0.5                      17.297991716024967       -9.273180532879507E-5    0.5
0.11853947896086092       0.5                      17.282594212322692       -9.299723966399041E-5    0.5
0.11861291569266792       0.5                      17.267196870005932       -9.326267399918576E-5    0.5
0.11868672061785093       0.5                      17.25169750953819        -9.352800738935577E-5    0.5
0.11876052554303394       0.5                      17.236198273204423       -9.37933407795258E-5     0.5
0.11883470050762228       0.5                      17.220596145051786       -9.405856289634802E-5    0.49999999999999994
0.11890887547221062       0.5                      17.204994165229323       -9.432378501317024E-5    0.5
0.1189834223314892        0.5                      17.189288415732335       -9.458888543547675E-5    0.5
0.11905796919076779       0.5                      17.17358281232532        -9.485398585778326E-5    0.5
0.11913288980932346       0.5                      17.157772525333712       -9.511895407142883E-5    0.5
0.11920781042787909       0.5                      17.141962405788377       -9.53839222850743E-5     0.5
0.11928310667964712       0.5                      17.126046715955226       -9.56487476828177E-5     0.5
0.11935840293141516       0.5                      17.11013119543736        -9.591357308056112E-5    0.5
0.11943407669972646       0.5                      17.094109199660124       -9.617824496196013E-5    0.5
0.11950975046803776       0.5                      17.078087366974387       -9.644291684335912E-5    0.5
0.11958580364566573       0.5                      17.061958180335296       -9.670742441467741E-5    0.5
0.11966185682329371       0.5                      17.045829146913206       -9.69719319859957E-5     0.5
0.1197382913125015        0.5                      17.029591856983643       -9.723626436012421E-5    0.49999999999999994
0.1198147258017093        0.5                      17.013354711410784       -9.750059673425261E-5    0.5
0.11989154351429772       0.5                      16.997008413854928       -9.776474293064498E-5    0.5
0.11996836122688616       0.5                      16.980662266511786       -9.802888912703734E-5    0.5
0.12004556408424127       0.5                      16.96420604723562        -9.829283807165956E-5    0.49999999999999994
0.12012276694159636       0.5                      16.947749977696617       -9.85567870162817E-5     0.5
0.12020035687473746       0.5                      16.93118292676695        -9.882052754157572E-5    0.5
0.12027794680787857       0.5                      16.914616034085384       -9.90842680668697E-5     0.5
0.12035592575750671       0.5                      16.897937237193446       -9.93477889117332E-5     0.5
0.12043390470713493       0.5                      16.881258589646563       -9.961130975659667E-5    0.5
0.12051227462368128       0.5                      16.86446712311522        -9.98745995663771E-5     0.5
0.12059064454022764       0.5                      16.847675808224494       -1.0013788937615747E-4   0.5
0.1206694073839025        0.5                      16.83077074775565        -1.0040093670266296E-4   0.5
0.12074817022757736       0.5                      16.813865847702573       -1.0066398402916837E-4   0.49999999999999994
0.1208273279684188        0.5                      16.7968462679371         -1.0092677733069302E-4   0.49999999999999994
0.12090648570926027       0.5                      16.77982683457992        -1.0118957063221768E-4   0.5
0.12098604032718382       0.5                      16.762691817066298       -1.0145209827358524E-4   0.5
0.1210655949451074        0.5                      16.74555695343031        -1.0171462591495273E-4   0.5
0.12114554842995527       0.5                      16.728305531007436       -1.0197687616757555E-4   0.5
0.12122550191480315       0.5                      16.711054276211144       -1.0223912642019829E-4   0.5
0.12130585626639426       0.5                      16.693685583355546       -1.0250108746215453E-4   0.5
0.12138621061798534       0.5                      16.67631700101174        -1.0276304850411069E-4   0.5
0.12146696784616502       0.5                      16.658830043772014       -1.0302470842023805E-4   0.5
0.12154772507434479       0.5                      16.641343219302144       -1.032863683363654E-4    0.5
0.12162888719903536       0.5                      16.62373709562962        -1.0354771511837392E-4   0.5
0.12171004932372596       0.5                      16.60613108316511        -1.0380906190038237E-4   0.5
0.12179161837497716       0.5                      16.588404799355885       -1.0407008344698478E-4   0.5
0.12187318742622837       0.5                      16.5706786627361         -1.0433110499358714E-4   0.5
0.12195516544426793       0.5                      16.552831324931958       -1.0459178911064799E-4   0.5
0.12203714346230751       0.5                      16.53498410141333        -1.0485247322770883E-4   0.5
0.1221195324975925        0.5                      16.517014736058627       -1.051128076284134E-4    0.49999999999999994
0.12220192153287748       0.5                      16.4990455117304         -1.053731420291179E-4    0.5
0.12228472364614543       0.5                      16.48095320795892        -1.0563311433416025E-4   0.5
0.12236752575941337       0.5                      16.46286101894657        -1.0589308663920252E-4   0.5
0.12245074302173378       0.5                      16.444644804122618       -1.0615268437699287E-4   0.5
0.12253396028405418       0.5                      16.426428697629717       -1.0641228211478318E-4   0.5
0.12261759477688033       0.5                      16.408087611676365       -1.0667149272167671E-4   0.5
0.12270122926970654       0.5                      16.38974666329068        -1.0693070332857024E-4   0.49999999999999994
0.12278528308492774       0.5                      16.371279789385426       -1.0718951414911653E-4   0.49999999999999994
0.12286933690014895       0.5                      16.352813038130762       -1.0744832496966273E-4   0.5
0.12295381214014262       0.5                      16.334219397854213       -1.0770672325687534E-4   0.5
0.12303828738013628       0.5                      16.315625888992372       -1.0796512154408796E-4   0.5
0.1231231861578207        0.5                      16.29690455894479        -1.0822309445973727E-4   0.5
0.12320808493550509       0.5                      16.278183343566525       -1.0848106737538653E-4   0.5
0.12329340937439207       0.5                      16.259333379355667       -1.0873860199031308E-4   0.5
0.12337873381327902       0.5                      16.240483511819093       -1.0899613660523958E-4   0.5
0.1234644860475272        0.5                      16.22150393937136        -1.0925321989969117E-4   0.49999999999999994
0.1235502382817754        0.5                      16.202524479784415       -1.095103031941427E-4    0.5
0.12363642045624357       0.5                      16.183414355369678       -1.0976692205813359E-4   0.5
0.12372260263071173       0.5                      16.164304335767156       -1.1002354092212453E-4   0.5
0.12380921690101247       0.5                      16.14506272210292        -1.1027968215581863E-4   0.5
0.12389583117131317       0.5                      16.125821213326162       -1.1053582338951262E-4   0.5
0.12398287970386668       0.5                      16.106447151211796       -1.1079147370363001E-4   0.5
0.12406992823642016       0.5                      16.08707320609301        -1.1104712401774733E-4   0.5
0.12415741320850862       0.5                      16.067565757959983       -1.1130227003399552E-4   0.5
0.12424489818059707       0.5                      16.04805841973871        -1.1155741605024368E-4   0.5
0.12433282178041893       0.5                      16.02841664144671        -1.1181204430177325E-4   0.5
0.12442074538024082       0.5                      16.008774967470345       -1.1206667255330278E-4   0.5
0.12450910980696568       0.5                      15.988997938220564       -1.1232076948518852E-4   0.5
0.12459747423369058       0.5                      15.969220973228403       -1.1257486641707426E-4   0.5
0.12468628169751414       0.5                      15.949307714411589       -1.1282841838682189E-4   0.5
0.12477508916133769       0.5                      15.929394536506607       -1.1308197035656951E-4   0.5
0.12486434188353693       0.5                      15.9093441260884         -1.1333496363464832E-4   0.5
0.12495359460573616       0.5                      15.889293798763674       -1.1358795691272715E-4   0.5
0.125043294818725         0.5                      15.869105304249388       -1.1384037768312973E-4   0.5
0.12513299503171388       0.5                      15.848916900227323       -1.1409279845353231E-4   0.49999999999999994
0.1252231449790991        0.5                      15.828589382075734       -1.1434463281436092E-4   0.49999999999999994
0.1253132949264843        0.5                      15.808261945183858       -1.1459646717518952E-4   0.5
0.12540389686312145       0.5                      15.78779447955867        -1.1484770113927018E-4   0.5
0.1254944987997586        0.5                      15.76732708116856        -1.1509893510335085E-4   0.5
0.12558555499180862       0.5                      15.74671875693457        -1.1534955459887565E-4   0.5
0.1256766111838586        0.5                      15.726110498141907       -1.1560017409440045E-4   0.5
0.12576812390884423       0.5                      15.705360357165318       -1.1585016496559796E-4   0.5
0.12585963663382982       0.5                      15.684610295442553       -1.1610015583679548E-4   0.5
0.12595160818069293       0.5                      15.66371745194192        -1.1634950384463086E-4   0.49999999999999994
0.126043579727556         0.5                      15.642824676000373       -1.1659885185246621E-4   0.5
0.12613601239671446       0.5                      15.621788201751315       -1.1684754267536996E-4   0.5
0.12622844506587294       0.5                      15.600751808752875       -1.1709623349827371E-4   0.5
0.12632134116927846       0.5                      15.579570819543278       -1.1734425273290112E-4   0.5
0.12641423727268397       0.5                      15.558389872080625       -1.1759227196752849E-4   0.5
0.12650759913387974       0.5                      15.537063436844164       -1.1783960512954923E-4   0.5
0.1266009609950755        0.5                      15.515737065473559       -1.1808693829157E-4      0.5
0.12669479094925445       0.5                      15.494264306251353       -1.1833357081648901E-4   0.5
0.1267886209034334        0.5                      15.472791585294772       -1.1858020334140808E-4   0.5
0.12688292129749645       0.5                      15.451171604688625       -1.1882612058541735E-4   0.5
0.12697722169155948       0.5                      15.42955167587229        -1.1907203782942659E-4   0.5
0.1270719948841743        0.5                      15.407783592665965       -1.1931722507028933E-4   0.5
0.12716676807678912       0.5                      15.386015551203627       -1.1956241231115208E-4   0.5
0.12726201643844925       0.5                      15.364098479092718       -1.1980685474911975E-4   0.5
0.1273572648001094        0.5                      15.342181465691965       -1.2005129718708743E-4   0.5
0.12745299071319344       0.5                      15.320114554329848       -1.2029497994584892E-4   0.5
0.12754871662627754       0.5                      15.298047670393089       -1.2053866270461046E-4   0.5
0.12764492248510867       0.5                      15.275830040559413       -1.2078157083227509E-4   0.5
0.12774112834393975       0.5                      15.253612451347635       -1.2102447895993967E-4   0.5
0.12783781655484566       0.5                      15.231243264687691       -1.2126659743005435E-4   0.5
0.12793450476575158       0.5                      15.208874099609147       -1.2150871590016902E-4   0.5
0.1280316777471248        0.5                      15.186352493275535       -1.2175002961276995E-4   0.5
0.12812885072849803       0.5                      15.163830913006905       -1.2199134332537093E-4   0.5
0.12822651091085618       0.5                      15.14115607228041        -1.2223183710806984E-4   0.5
0.12832417109321437       0.5                      15.118481256111863       -1.2247233089076874E-4   0.5
0.12842232091926117       0.5                      15.095652329237055       -1.22711989499875E-4     0.5
0.12852047074530798       0.5                      15.072823425417255       -1.2295164810898133E-4   0.5
0.12861911266999426       0.5                      15.04983962203005        -1.2319045623066E-4      0.5
0.12871775459468052       0.5                      15.02685582839058        -1.2342926435233873E-4   0.5
0.1288168910852655        0.5                      15.003716324352354       -1.2366720660380497E-4   0.5
0.12891602757585047       0.5                      14.980576838896013       -1.239051488552712E-4    0.5
0.12901566111196366       0.5                      14.957280842634646       -1.2414220978602172E-4   0.5
0.12911529464807694       0.5                      14.933984857247196       -1.2437927071677233E-4   0.5
0.12921542772178018       0.5                      14.910531586010165       -1.2461543480985458E-4   0.5
0.12931556079548343       0.5                      14.8870783085531         -1.248515989029368E-4    0.5
0.12941619591133302       0.5                      14.86346699843989        -1.250868505762557E-4    0.5
0.1295168310271826        0.5                      14.83985567900777        -1.253221022495746E-4    0.5
0.1296179707022921        0.5                      14.816085565197227       -1.2555642585723817E-4   0.49999999999999994
0.12971911037740164       0.5                      14.792315423869695       -1.2579074946490184E-4   0.5
0.12982075714150473       0.5                      14.768385760826732       -1.2602412929860548E-4   0.5
0.12992240390560783       0.5                      14.744456059578397       -1.2625750913230913E-4   0.5
0.13002456030112172       0.5                      14.720366104607365       -1.2648992942275987E-4   0.5
0.1301267166966356        0.5                      14.696276112361147       -1.2672234971321063E-4   0.5
0.13022938527872457       0.5                      14.67202513684606        -1.2695379463159077E-4   0.5
0.13033205386081353       0.5                      14.647774132387212       -1.2718523954997093E-4   0.5
0.13043523719745265       0.5                      14.623361453262078       -1.2741569320944227E-4   0.5
0.13053842053409176       0.5                      14.598948736956345       -1.2764614686891363E-4   0.5
0.13064212120613145       0.5                      14.574373654110786       -1.2787559332616305E-4   0.5
0.13074582187817113       0.5                      14.54979851203393        -1.2810503978341256E-4   0.5
0.1308500424794015        0.5                      14.525060348757052       -1.2833346304023854E-4   0.5
0.13095426308063185       0.5                      14.500322129729284       -1.285618862970645E-4    0.5
0.13105900621784755       0.5                      14.475420217674127       -1.287892703020055E-4    0.5
0.13116374935506325       0.5                      14.450518254817325       -1.2901665430694654E-4   0.5
0.13126901764812887       0.5                      14.425451965561933       -1.2924298295695217E-4   0.5
0.1313742859411945        0.5                      14.400385601466496       -1.294693116069578E-4    0.5
0.13148008202310985       0.5                      14.375154304459556       -1.2969456874910212E-4   0.5
0.1315858781050252        0.5                      14.349922936904477       -1.2991982589124644E-4   0.5
0.13169220462199138       0.5                      14.324526020200665       -1.3014399532448534E-4   0.5
0.13179853113895756       0.5                      14.299129022605257       -1.3036816475772424E-4   0.5
0.13190539075044305       0.5                      14.273565893335672       -1.3059123023469567E-4   0.5
0.13201225036192854       0.5                      14.248002688683528       -1.3081429571166716E-4   0.5
0.1321196457407357        0.5                      14.222272775904003       -1.3103624094053622E-4   0.5
0.13222704111954284       0.5                      14.196542776253864       -1.312581861694053E-4    0.5
0.13233497495187474       0.5                      14.170645555879219       -1.3147899481575322E-4   0.5
0.13244290878420667       0.5                      14.144748216381686       -1.3169980346210115E-4   0.5
0.13255138376973447       0.5                      14.118683112131748       -1.319194591508601E-4    0.5
0.13265985875526226       0.5                      14.092617916836616       -1.3213911483961913E-4   0.5
0.13276887760719253       0.5                      14.066384431895585       -1.3235760115705165E-4   0.5
0.1328778964591228        0.5                      14.040150859917048       -1.3257608747448412E-4   0.5
0.1329874619042653        0.5                      14.013748530524026       -1.327933879702085E-4    0.5
0.13309702734940787       0.5                      13.987346060548134       -1.3301068846593295E-4   0.5
0.1332071421282442        0.5                      13.960774401759863       -1.332267866549958E-4    0.5
0.13331725690708052       0.5                      13.934202607264297       -1.334428848440586E-4    0.5
0.13342792377383209       0.5                      13.907461162032632       -1.336577642090523E-4    0.49999999999999994
0.13353859064058365       0.5                      13.880719583451537       -1.33872643574046E-4     0.5
0.13364981236328105       0.5                      13.853807933048301       -1.3408628756727485E-4   0.5
0.13376103408597842       0.5                      13.826896135600464       -1.342999315605037E-4    0.5
0.13387281344653026       0.5                      13.799813906126019       -1.3451232360619622E-4   0.5
0.13398459280708214       0.5                      13.772731506214086       -1.3472471565188876E-4   0.5
0.13409693260134492       0.5                      13.745478293259566       -1.3493583914845828E-4   0.49999999999999994
0.13420927239560776       0.5                      13.718224913854556       -1.3514696264502776E-4   0.5
0.13432217543345587       0.5                      13.690800371086425       -1.3535680096738096E-4   0.5
0.13443507847130395       0.5                      13.663375671172162       -1.3556663928973416E-4   0.5
0.13454854757669943       0.5                      13.635779488321987       -1.357751757916275E-4    0.5
0.13466201668209493       0.5                      13.608183131251053       -1.3598371229352088E-4   0.5
0.1347760546931588        0.5                      13.580415017969699       -1.361909303099668E-4    0.5
0.13489009270422264       0.5                      13.552646699391289       -1.363981483264127E-4    0.5
0.1350047024733053        0.5                      13.524706371455068       -1.3660403117613334E-4   0.5
0.13511931224238793       0.5                      13.496765844423635       -1.3680991402585402E-4   0.5
0.1352344966361409        0.5                      13.468653056489984       -1.3701444501378556E-4   0.5
0.13534968102989386       0.5                      13.440540068598239       -1.372189760017171E-4    0.5
0.1354654429293413        0.5                      13.412254627761286       -1.3742213842156246E-4   0.5
0.13558120482878872       0.5                      13.383968956965646       -1.3762530084140783E-4   0.5
0.13569754712939947       0.5                      13.355510656805109       -1.3782707797824016E-4   0.5
0.13581388943001022       0.5                      13.327052136376324       -1.380288551150725E-4    0.5
0.13593081504177018       0.5                      13.298420833437376       -1.382292302479877E-4    0.5
0.1360477406535302        0.5                      13.269789302873278       -1.384296053809029E-4    0.5
0.1361652525010156        0.5                      13.240984879662847       -1.3862856178572342E-4   0.5
0.136282764348501         0.5                      13.212180203843218       -1.3882751819054392E-4   0.49999999999999994
0.13640086537095075       0.5                      13.183202556754168       -1.390250391425715E-4    0.49999999999999994
0.1365189663934005        0.5                      13.15422465699271        -1.392225600945992E-4    0.5
0.13663765954479032       0.5                      13.125073738434821       -1.3941862887142007E-4   0.5
0.13675635269618014       0.5                      13.095922547933469       -1.3961469764824092E-4   0.5
0.13687564094529608       0.5                      13.066598321947822       -1.3980929753257975E-4   0.5
0.13699492919441209       0.5                      13.037273822390262       -1.400038974169186E-4    0.5
0.13711481552492527       0.5                      13.007776292524795       -1.4019701169954487E-4   0.5
0.13723470185543846       0.5                      12.978278483971053       -1.4039012598217115E-4   0.5
0.13735518926597903       0.5                      12.948607703209746       -1.405817379648554E-4    0.5
0.13747567667651964       0.5                      12.918936620596241       -1.407733499475397E-4    0.5
0.13759676818075237       0.5                      12.889092654103933       -1.4096344294606175E-4   0.5
0.137717859684985         0.5                      12.859248384943157       -1.4115353594458372E-4   0.5
0.13783955831168426       0.5                      12.829231353438445       -1.4134209329179088E-4   0.5
0.13796125693838351       0.5                      12.799214003709494       -1.415306506389981E-4    0.5
0.13808356573150926       0.5                      12.769024048910069       -1.4171765568791572E-4   0.5
0.138205874524635         0.5                      12.738833764514766       -1.4190466073683348E-4   0.5
0.13832879654340882       0.5                      12.70847107136251        -1.4209009686382592E-4   0.5
0.13845171856218258       0.5                      12.678108037660877       -1.4227553299081834E-4   0.5
0.13857525688116432       0.5                      12.647572826319447       -1.424593835988011E-4    0.5
0.13869879520014602       0.5                      12.617037280703926       -1.4264323420678387E-4   0.5
0.13882295290931043       0.5                      12.586329829702208       -1.428254827284869E-4    0.5
0.13894711061847487       0.5                      12.55562201545672        -1.4300773125018997E-4   0.5
0.13907189082328922       0.5                      12.524742600914124       -1.431883611514722E-4    0.5
0.13919667102810357       0.5                      12.49386283099193        -1.4336899105275446E-4   0.5
0.13932207684960507       0.5                      12.462811814207726       -1.435479858359689E-4    0.5
0.13944748267110657       0.5                      12.43176042029313        -1.4372698061918343E-4   0.5
0.1395735172459806        0.5                      12.400538185075675       -1.4390432382659345E-4   0.5
0.13969955182085467       0.5                      12.369315550284455       -1.4408166703400356E-4   0.49999999999999994
0.13982621830151304       0.5                      12.337922512128443       -1.442573422512491E-4    0.49999999999999994
0.13995288478217144       0.5                      12.306529079439088       -1.444330174684947E-4    0.5
0.14008018633683156       0.5                      12.274965707054434       -1.4460700832810998E-4   0.5
0.14020748789149168       0.5                      12.243401920089354       -1.4478099918772524E-4   0.49999999999999994
0.1403354277042555        0.5                      12.21166872338381        -1.449532893727052E-4    0.49999999999999994
0.1404633675170193        0.5                      12.179935103703656       -1.4512557955768523E-4   0.5
0.140591948787953         0.5                      12.148032633850107       -1.4529615280510337E-4   0.5
0.14072053005888668       0.5                      12.116129740203405       -1.4546672605252146E-4   0.5
0.14084975600410082       0.5                      12.084058615058893       -1.4563556615719605E-4   0.49999999999999994
0.14097898194931496       0.5                      12.051987032733678       -1.458044062618707E-4    0.5
0.14110885580104485       0.5                      12.01974787035715        -1.4597149708008147E-4   0.5
0.14123872965277473       0.5                      11.987508259112474       -1.461385878982922E-4    0.49999999999999994
0.14136925465946143       0.5                      11.955101763323          -1.4630391335154492E-4   0.5
0.14149977966614813       0.5                      11.922694797993472       -1.4646923880479764E-4   0.5
0.14163095909251933       0.5                      11.89012170722981        -1.466327828836374E-4    0.5
0.14176213851889055       0.5                      11.857548142275846       -1.467963269624772E-4    0.5
0.14189397564604278       0.5                      11.824809246444147       -1.4695807373035075E-4   0.5
0.14202581277319493       0.5                      11.792069851827137       -1.471198204982242E-4    0.5
0.14215831089867498       0.5                      11.759165978417514       -1.4727975409538796E-4   0.5
0.14229080902415503       0.5                      11.726261592507626       -1.4743968769255172E-4   0.5
0.142423971462043         0.5                      11.693193615935797       -1.4759779234002884E-4   0.49999999999999994
0.142557133899931         0.5                      11.660125126012417       -1.4775589698750593E-4   0.5
0.14269096398092285       0.5                      11.626893996895433       -1.4791215699108836E-4   0.5
0.14282479406191473       0.5                      11.593662335240879       -1.480684169946708E-4    0.5
0.14295929513340574       0.5                      11.560269029463598       -1.482228167489679E-4    0.49999999999999994
0.14309379620489676       0.5                      11.526875170938183       -1.4837721650326502E-4   0.5
0.1432289716310652        0.5                      11.493320719836447       -1.4852974049579728E-4   0.5
0.14336414705723366       0.5                      11.459765711043246       -1.486822644883295E-4    0.5
0.1435000002191249        0.5                      11.426051200623078       -1.4883289730366654E-4   0.49999999999999994
0.1436358533810162        0.5                      11.392336119087986       -1.4898353011900354E-4   0.49999999999999994
0.14377238767662742       0.5                      11.35846269518288        -1.49132256442946E-4     0.49999999999999994
0.1439089219722387        0.5                      11.324588689781649       -1.4928098276688833E-4   0.5
0.14404614081660375       0.5                      11.290557546275068       -1.4942778739069268E-4   0.5
0.1441833596609688        0.5                      11.25652580042265        -1.4957459201449694E-4   0.5
0.1443212664862436        0.5                      11.222338170093735       -1.4971945983914238E-4   0.5
0.14445917331151842       0.5                      11.188149933775094       -1.498643276637877E-4    0.5
0.14459777156706696       0.5                      11.153807137223794       -1.5000724370428436E-4   0.5
0.1447363698226155        0.5                      11.119463717647932       -1.5015015974478087E-4   0.5
0.1448756629750959        0.5                      11.084967101780421       -1.5029110913451798E-4   0.5
0.1450149561275763        0.5                      11.050469836379307       -1.5043205852425503E-4   0.5
0.14515494766102768       0.5                      11.015820815880488       -1.5057102651938885E-4   0.5
0.14529493919447906       0.5                      10.981171146443103       -1.507099945145226E-4    0.5
0.1454356326104087        0.5                      10.946371179850303       -1.5084696649840222E-4   0.5
0.14557632602633835       0.5                      10.911570562536781       -1.5098393848228167E-4   0.5
0.14571772484380913       0.5                      10.876621201613489       -1.511188999699118E-4    0.5
0.1458591236612799        0.5                      10.841671158932286       -1.5125386145754184E-4   0.5
0.1460012314169984        0.5                      10.806573964550353       -1.5138679810008216E-4   0.49999999999999994
0.14614333917271696       0.5                      10.771476081313267       -1.5151973474262245E-4   0.5
0.14628615942112205       0.5                      10.736232712805304       -1.5165063233192133E-4   0.5
0.1464289796695271        0.5                      10.70098864061083        -1.5178152992122008E-4   0.5
0.14657251598287846       0.5                      10.66560078096154        -1.519103743943817E-4    0.5
0.1467160522962299        0.5                      10.630212218590714       -1.520392188675432E-4    0.5
0.14686030826469793       0.5                      10.594681659842081       -1.5216599631152742E-4   0.5
0.147004564233166         0.5                      10.559150362759965       -1.5229277375551157E-4   0.5
0.14714954346492115       0.5                      10.523478895633616       -1.5241747041176414E-4   0.5
0.14729452269667628       0.5                      10.48780668667996        -1.5254216706801657E-4   0.49999999999999994
0.1474402288179794        0.5                      10.451996217170745       -1.5266476933712894E-4   0.49999999999999994
0.14758593493928257       0.5                      10.416184988716623       -1.527873716062412E-4    0.5
0.1477323715945758        0.5                      10.380237437238975       -1.5290786605263844E-4   0.5
0.14787880824986904       0.5                      10.344289128711353       -1.530283604990356E-4    0.5
0.14802597910186682       0.5                      10.308206520242948       -1.5314673385569057E-4   0.5
0.1481731499538646        0.5                      10.272123134756612       -1.532651072123454E-4    0.5
0.14832105868364526       0.5                      10.235907533619866       -1.533813463855175E-4    0.49999999999999994
0.1484689674134259        0.5                      10.199691135652301       -1.5349758555868948E-4   0.5
0.1486176177205238        0.5                      10.163344668739228       -1.5361167763268695E-4   0.5
0.14876626802762166       0.5                      10.126997385862296       -1.5372576970668433E-4   0.5
0.14891566363011968       0.5                      10.090522242977386       -1.5383770194864785E-4   0.5
0.14906505923261767       0.5                      10.054046277201678       -1.5394963419061117E-4   0.5
0.1492152038672402        0.5                      10.01744471419488        -1.540593940553167E-4    0.5
