% Model:              Height_Sweep_HighdefMappedMesh.mph
% Version:            COMSOL 6.4.0.293
% Date:               May 2 2026, 22:47
% Dimension:          2
% Nodes:              28470
% Expressions:        3
% Description:        Current density, r-component, Velocity field, phi-component, 
% Length unit:        mm
% r                       z                        height                   ec.Jr (A/m^2)            v (m/s)                  height (mm)
0.2128831038367138        1                        0.002                    3.3687726852803053       -1.138329533631974E-4    2
0.2133136729179465        1                        0.002                    3.3470200606166145       -1.1382857814492395E-4   2
0.21374424199917916       1                        0.002                    3.325266759763622        -1.1382420292665045E-4   2
0.21417672433854035       1                        0.002                    3.3035684934293386       -1.1381689627040778E-4   2
0.21460920667790148       1                        0.002                    3.28186955474996         -1.1380958961416506E-4   2
0.21504361077706197       1                        0.002                    3.26022840640735         -1.1379936761360594E-4   2
0.21547801487622253       1                        0.002                    3.2385865882293956       -1.1378914561304673E-4   2
0.21591434927463127       1                        0.002                    3.217005330245229        -1.1377602479100644E-4   2
0.21635068367303992       1                        0.002                    3.195423408206125        -1.1376290396896609E-4   2
0.21678895694809072       1                        0.002                    3.1739048369290686       -1.137469012766892E-4    2
0.2172272302231416        1                        0.002                    3.152385604150595        -1.1373089858441224E-4   2
0.21766745099034301       1                        0.002                    3.1309325262714083       -1.1371203140056127E-4   2
0.21810767175754447       1                        0.002                    3.1094787912506945       -1.1369316421671021E-4   2
0.21854984867068833       1                        0.002                    3.088094032344088        -1.1367145034615322E-4   2
0.21899202558383207       1                        0.002                    3.0667086204069847       -1.1364973647559617E-4   2
0.2194361673351637        1                        0.002                    3.0453950132482532       -1.1362519414797039E-4   2
0.2198803090864952        1                        0.002                    3.024080759678327        -1.1360065182034455E-4   2
0.2203264244068845        1                        0.002                    3.0028411535649866       -1.1357329968839272E-4   2
0.22077253972727384       1                        0.002                    2.981600906858148        -1.1354594755644082E-4   2
0.2212206373863868        1                        0.002                    2.9604381585454576       -1.1351580469411783E-4   2
0.22166873504549967       1                        0.002                    2.939274775392505        -1.134856618317948E-4    2
0.2221188238519709        1                        0.002                    2.9181917509852155       -1.1345274773214193E-4   2
0.2225689126584421        1                        0.002                    2.897108097638238        -1.1341983363248901E-4   2
0.22302100146004777       1                        0.002                    2.876107669106432        -1.1338416820527315E-4   2
0.22347309026165346       1                        0.002                    2.8551066169915202       -1.1334850277805722E-4   2
0.22392718794548527       1                        0.002                    2.8341916590225082       -1.1331010634717293E-4   2
0.2243812856293171        1                        0.002                    2.8132760867990783       -1.1327170991628859E-4   2
0.2248374011219573        1                        0.002                    2.7924494811009026       -1.1323060321692084E-4   2
0.2252935166145975        1                        0.002                    2.7716222682953457       -1.1318949651755307E-4   2
0.22575165888229387       1                        0.002                    2.750886895870053        -1.131457006930988E-4    2
0.2262098011499902        1                        0.002                    2.7301509236589254       -1.131019048686445E-4    2
0.2266699791988327        1                        0.002                    2.7095096654613826       -1.1305544146739103E-4   2
0.22713015724767505       1                        0.002                    2.6888678165726105       -1.1300897806613755E-4   2
0.22759238012377253       1                        0.002                    2.668323551825324        -1.1295986903769645E-4   2
0.22805460299987002       1                        0.002                    2.6477787046655976       -1.1291076000925535E-4   2
0.22851887978952834       1                        0.002                    2.6273343092307186       -1.128590277007505E-4    2
0.22898315657918664       1                        0.002                    2.6068893410500777       -1.1280729539224565E-4   2
0.22944949640908727       1                        0.002                    2.586547683606568        -1.1275296254425397E-4   2
0.22991583623898795       1                        0.002                    2.566205463279516        -1.126986296962623E-4    2
0.23038424827636717       1                        0.002                    2.5459694062631115       -1.126417194385067E-4    2
0.23085266031374646       1                        0.002                    2.525732797049841        -1.1258480918075111E-4   2
0.23132315376657564       1                        0.002                    2.505605194540749        -1.1252534502754455E-4   2
0.23179364721940485       1                        0.002                    2.485477048579014        -1.12465880874338E-4     2
0.23226623133657165       1                        0.002                    2.4654607415059218       -1.1240388671977832E-4   2
0.23273881545373848       1                        0.002                    2.445443901319777        -1.1234189256521865E-4   2
0.23321349952522852       1                        0.002                    2.4255417183667305       -1.1227739267813389E-4   2
0.2336881835967184        1                        0.002                    2.4056390135102674       -1.1221289279104915E-4   2
0.23416497695379762       1                        0.002                    2.3858537670701025       -1.121459118096935E-4    2
0.23464177031087685       1                        0.002                    2.3660680118749724       -1.1207893082833785E-4   2
0.23512068232627542       1                        0.002                    2.346402501130342        -1.1200949375483799E-4   2
0.23559959434167402       1                        0.002                    2.326736489917039        -1.1194005668133816E-4   2
0.2360806344297704        1                        0.002                    2.3071934905885882       -1.1186818887589114E-4   2
0.23656167451786672       1                        0.002                    2.2876500048411117       -1.1179632107044416E-4   2
0.23704485213487253       1                        0.002                    2.268232273217336        -1.1172204824526688E-4   2
0.23752802975187837       1                        0.002                    2.2488140706915374       -1.1164777542008964E-4   2
0.2380133543960246        1                        0.002                    2.2295243431101426       -1.1157112363312134E-4   2
0.23849867904017086       1                        0.002                    2.210234155229273        -1.114944718461531E-4    2
0.23898616025189423       1                        0.002                    2.1910751409036493       -1.1141546749451209E-4   2
0.23947364146361763       1                        0.002                    2.1719156799072152       -1.1133646314287113E-4   2
0.23996328882574863       1                        0.002                    2.1528900604025694       -1.1125513295606691E-4   2
0.24045293618787977       1                        0.002                    2.1338640093405274       -1.1117380276926274E-4   2
0.24094475932583048       1                        0.002                    2.114974440536116        -1.1109017380216588E-4   2
0.24143658246378114       1                        0.002                    2.096084453214985        -1.1100654483506907E-4   2
0.2419305910457349        1                        0.002                    2.077333557458587        -1.1092064446064037E-4   2
0.24242459962768864       1                        0.002                    2.058582259149034        -1.1083474408621173E-4   2
0.2429208033647896        1                        0.002                    2.0399726291730076       -1.107465999879935E-4    2
0.24341700710189068       1                        0.002                    2.021362609982134        -1.1065845588977532E-4   2
0.2439154157484354        1                        0.002                    2.0028968011113193       -1.1056809605414702E-4   2
0.24441382439498          1                        0.002                    1.9844306187244456       -1.1047773621851879E-4   2
0.2449144477486085        1                        0.002                    1.9661111523835189       -1.1038518892672011E-4   2
0.245415071102237         1                        0.002                    1.9477913276781464       -1.1029264163492153E-4   2
0.24591791900412602       1                        0.002                    1.929620684263682        -1.101979354548464E-4    2
0.24642076690601494       1                        0.002                    1.911449699549621        -1.1010322927477133E-4   2
0.24692584924107053       1                        0.002                    1.8934303209205154       -1.1000639305253575E-4   2
0.2474309315761261        1                        0.002                    1.875410617506418        -1.0990955683030023E-4   2
0.24793825827317895       1                        0.002                    1.8575449031061453       -1.0981061968158841E-4   2
0.24844558497023173       1                        0.002                    1.839678880753695        -1.0971168253287665E-4   2
0.24895516600223144       1                        0.002                    1.8219691859653722       -1.0961067383406913E-4   2
0.24946474703423127       1                        0.002                    1.804259199576677        -1.0950966513526164E-4   2
0.24997659241844322       1                        0.002                    1.786707832781076        -1.0940661451434984E-4   2
0.25048843780265506       1                        0.002                    1.7691561922275696       -1.093035638934381E-4    2
0.25100255760085666       1                        0.002                    1.7517654158477853       -1.0919850122073022E-4   2
0.25151667739905825       1                        0.002                    1.734374381452085        -1.090934385480224E-4    2
0.2520330817177369        1                        0.002                    1.7171464053581076       -1.0898639392664544E-4   2
0.2525494860364156        1                        0.002                    1.6999181903092904       -1.0887934930526853E-4   2
0.2530681850269677        1                        0.002                    1.6828551751152645       -1.0877035306147177E-4   2
0.2535868840175197        1                        0.002                    1.6657919380535304       -1.0866135681767507E-4   2
0.25410788787644994       1                        0.002                    1.6488959898640587       -1.0855043949094061E-4   2
0.25462889173538017       1                        0.002                    1.6319998372932787       -1.0843952216420621E-4   2
0.25515221070450167       1                        0.002                    1.6152730082299058       -1.0832671449717267E-4   2
0.25567552967362317       1                        0.002                    1.598545993002631        -1.0821390683013917E-4   2
0.25620117404025944       1                        0.002                    1.5819902757227737       -1.0809923975834414E-4   2
0.2567268184068957        1                        0.002                    1.5654343920373321       -1.0798457268654913E-4   2
0.2572547985040825        1                        0.002                    1.5490517241505586       -1.0786807732799761E-4   2
0.2577827786012694        1                        0.002                    1.5326689080354754       -1.077515819694461E-4    2
0.2583131048079579        1                        0.002                    1.5164611637453618       -1.0763328961401101E-4   2
0.25884343101464624       1                        0.002                    1.5002532906456736       -1.0751499725857596E-4   2
0.25937611375590697       1                        0.002                    1.4842222836980454       -1.0739493935723826E-4   2
0.25990879649716775       1                        0.002                    1.468191168883891        -1.0727488145590054E-4   2
0.26044384624439576       1                        0.002                    1.4523386508815292       -1.0715308960983577E-4   2
0.2609788959916237        1                        0.002                    1.4364860429559485       -1.07031297763771E-4     2
0.2615163232627442        1                        0.002                    1.42081369860216         -1.0690780371329042E-4   2
0.2620537505338648        1                        0.002                    1.4051412846941957       -1.067843096628098E-4    2
0.2625935658935401        1                        0.002                    1.3896507321403533       -1.0665914527616338E-4   2
0.2631333812532154        1                        0.002                    1.3741601307289102       -1.0653398088951697E-4   2
0.2636755953130523        1                        0.002                    1.358852922364349        -1.0640717815156694E-4   2
0.2642178093728892        1                        0.002                    1.3435456858895805       -1.0628037541361692E-4   2
0.2647624327916479        1                        0.002                    1.3284233021788623       -1.061519664143897E-4    2
0.2653070562104066        1                        0.002                    1.3133009104329858       -1.0602355741516243E-4   2
0.26585409969421037       1                        0.002                    1.2983647651747106       -1.0589357433828792E-4   2
0.2664011431780139        1                        0.002                    1.283428630174626        -1.0576359126141339E-4   2
0.2669506174805585        1                        0.002                    1.2686800604774362       -1.0563206637246053E-4   2
0.2675000917831033        1                        0.002                    1.2539315223327776       -1.0550054148350758E-4   2
0.2680520077058701        1                        0.002                    1.2393717939728504       -1.0536750711822489E-4   2
0.26860392362863694       1                        0.002                    1.2248121183278045       -1.0523447275294216E-4   2
0.26915829202110353       1                        0.002                    1.210442424296616        -1.0509996130541317E-4   2
0.2697126604135701        1                        0.002                    1.1960728039808828       -1.049654498578841E-4    2
0.2702694921734249        1                        0.002                    1.1818942607660574       -1.0482949376860648E-4   2
0.27082632393327966       1                        0.002                    1.1677158109389438       -1.046935376793288E-4    2
0.2713856300066353        1                        0.002                    1.1537294589236353       -1.0455616942322783E-4   2
0.27194493607999093       1                        0.002                    1.139743220319815        -1.0441880116712677E-4   2
0.27250672746159954       1                        0.002                    1.1259500214428044       -1.0428005324151216E-4   2
0.27306851884320826       1                        0.002                    1.1121569579589732       -1.0414130531589747E-4   2
0.2736328065766782        1                        0.002                    1.0985577973415275       -1.0400121022837436E-4   2
0.27419709431014827       1                        0.002                    1.0849587916752625       -1.038611151408512E-4    2
0.27476388948816066       1                        0.002                    1.0715544752476944       -1.0371970539719538E-4   2
0.27533068466617305       1                        0.002                    1.0581503331670774       -1.035782956535395E-4    2
0.2758999984306998        1                        0.002                    1.044941584236085        -1.034356037455471E-4    2
0.2764693121952266        1                        0.002                    1.0317330325240164       -1.0329291183755465E-4   2
0.2770411557377497        1                        0.002                    1.0187204978301452       -1.0314897023087742E-4   2
0.27761299928027283       1                        0.002                    1.0057081794774376       -1.030050286242001E-4    2
0.27818738384200425       1                        0.002                    0.9928924229132008       -1.028598697461763E-4    2
0.2787617684037357        1                        0.002                    0.9800769030168794       -1.0271471086815243E-4   2
0.27933870527583843       1                        0.002                    0.967458405540583        -1.0256836709564494E-4   2
0.2799156421479412        1                        0.002                    0.954840166109193        -1.0242202332313738E-4   2
0.2804951426717511        1                        0.002                    0.9424193279653537       -1.0227452697038952E-4   2
0.28107464319556097       1                        0.002                    0.9299987674367003       -1.0212703061764157E-4   2
0.28165671876280973       1                        0.002                    0.9177759057688489       -1.0197841392416162E-4   2
0.2822387943300585        1                        0.002                    0.9055533428858098       -1.018297972306816E-4    2
0.2828234563830977        1                        0.002                    0.8935286931304063       -1.0168009234916761E-4   2
0.2834081184361369        1                        0.002                    0.8815043608790347       -1.0153038746765354E-4   2
0.2839953784681628        1                        0.002                    0.8696780744695616       -1.0137962645196903E-4   2
0.2845826385001887        1                        0.002                    0.8578521237332097       -1.0122886543628444E-4   2
0.28517250805546834       1                        0.002                    0.8462242680627696       -1.0107708022949669E-4   2
0.28576237761074785       1                        0.002                    0.8345967688992459       -1.0092529502270887E-4   2
0.2863548682848457        1                        0.002                    0.8231673288867114       -1.007725174452008E-4    2
0.2869473589589435        1                        0.002                    0.8117382645196471       -1.0061973986769264E-4   2
0.28754248239894964       1                        0.002                    0.8005071419042906       -1.0046600160535949E-4   2
0.28813760583895576       1                        0.002                    0.7892764148905371       -1.0031226334302626E-4   2
0.28873537374371483       1                        0.002                    0.7782434286386888       -1.0015759593556863E-4   2
0.2893331416484739        1                        0.002                    0.7672108568746694       -1.0000292852811094E-4   2
0.2899335657688149        1                        0.002                    0.756375743704325        -9.984736335743501E-5    2
0.290533989889156         1                        0.002                    0.7455410621723217       -9.9691798186759E-5      2
0.2911370820281236        1                        0.002                    0.7349034743190259       -9.953536646549544E-5    2
0.2917401741670913        1                        0.002                    0.7242663359773474       -9.937893474423182E-5    2
0.2923459461801775        1                        0.002                    0.7138258447130283       -9.922166750438432E-5    2
0.2929517181932639        1                        0.002                    0.7033858201234011       -9.906440026453679E-5    2
0.2935601819886414        1                        0.002                    0.6931419145228119       -9.890632834627144E-5    2
0.2941686457840189        1                        0.002                    0.682898493513278        -9.874825642800601E-5    2
0.2947798133227748        1                        0.002                    0.6728505799057984       -9.858941046859206E-5    2
0.2953909808615309        1                        0.002                    0.6628031700370798       -9.8430564509178E-5      2
0.2960048641579025        1                        0.002                    0.6529505772114135       -9.827097493209135E-5    2
0.2966187474542741        1                        0.002                    0.6430985043412534       -9.811138535500468E-5    2
0.2972353585758841        1                        0.002                    0.6334404799322328       -9.795108235920467E-5    2
0.29785196969749417       1                        0.002                    0.6237829916391888       -9.77907793634046E-5     2
0.2984713207655889        1                        0.002                    0.6143187032553215       -9.762979291279416E-5    2
0.29909067183368354       1                        0.002                    0.604854967470942        -9.746880646218368E-5    2
0.29971277502337046       1                        0.002                    0.5955835042238959       -9.730716627526387E-5    2
0.30033487821305727       1                        0.002                    0.5863126109894665       -9.714552608834404E-5    2
0.30095974575354456       1                        0.002                    0.5772329877761422       -9.69832616280727E-5     2
0.30158461329403197       1                        0.002                    0.5681539482112044       -9.68209971678013E-5     2
0.3022122574688696        1                        0.002                    0.5592651002536968       -9.665813763166597E-5    2
0.3028399016437072        1                        0.002                    0.5503768507417135       -9.64952780955306E-5     2
0.30347033479102686       1                        0.002                    0.541677639627892        -9.63318524058456E-5     2
0.3041007679383466        1                        0.002                    0.5329790421999974       -9.616842671616058E-5    2
0.30473400245110605       1                        0.002                    0.5244682552494169       -9.600446351059713E-5    2
0.3053672369638655        1                        0.002                    0.5159580962393306       -9.584050030503368E-5    2
0.3060032852900908        1                        0.002                    0.5076344487080178       -9.567602792739321E-5    2
0.306639333616316         1                        0.002                    0.49931144316110476      -9.551155554975275E-5    2
0.307278208259347         1                        0.002                    0.49117357901889136      -9.534660204099161E-5    2
0.3079170829023778        1                        0.002                    0.4830363686048713       -9.51816485322305E-5     2
0.30855879642111317       1                        0.002                    0.47508286096615393      -9.50162416217449E-5     2
0.3092005099398486        1                        0.002                    0.46713002067070875      -9.485083471125929E-5    2
0.3098450749489937        1                        0.002                    0.459359377152964        -9.468500180843913E-5    2
0.3104896399581387        1                        0.002                    0.45158941111907325      -9.4519168905619E-5      2
0.3111370691284529        1                        0.002                    0.44400006770979417      -9.435293709167824E-5    2
0.311784498298767         1                        0.002                    0.43641141454889976      -9.418670527773753E-5    2
0.31243480435731263       1                        0.002                    0.42900174684530157      -9.402010129782885E-5    2
0.3130851104158584        1                        0.002                    0.42159277966470654      -9.385349731792021E-5    2
0.31373830614625187       1                        0.002                    0.4143610977347407       -9.368654757354132E-5    2
0.3143915018766452        1                        0.002                    0.40713012652281577      -9.35195978291625E-5     2
0.31504760011930677       1                        0.002                    0.40007467846294276      -9.335232837086115E-5    2
0.31570369836196843       1                        0.002                    0.3930199520023052       -9.31850589125599E-5     2
0.3163627120143763        1                        0.002                    0.3861389278683873       -9.301749543294367E-5    2
0.3170217256667842        1                        0.002                    0.379258633066911        -9.284993195332752E-5    2
0.3176836676837268        1                        0.002                    0.3725501631034831       -9.268209978038514E-5    2
0.3183456097006693        1                        0.002                    0.36584243263308736      -9.251426760744285E-5    2
0.3190104930945006        1                        0.002                    0.35930459310793594      -9.234619169818233E-5    2
0.3196753764883318        1                        0.002                    0.35276750006016755      -9.217811578892182E-5    2
0.3203432143292265        1                        0.002                    0.3463983114556868       -9.20098207233306E-5     2
0.32101105217012116       1                        0.002                    0.3400298772659198       -9.184152565773944E-5    2
0.3216818575863325        1                        0.002                    0.3338273095018849       -9.167303563307192E-5    2
0.32235266300254384       1                        0.002                    0.32762550396864754      -9.150454560840444E-5    2
0.32302644918066115       1                        0.002                    0.3215874766100342       -9.133588443380071E-5    2
0.32370023535877834       1                        0.002                    0.3155502183001886       -9.116722325919705E-5    2
0.324377015543986         1                        0.002                    0.3096746041909455       -9.099841435063715E-5    2
0.3250537957291936        1                        0.002                    0.30379976393459174      -9.082960544207729E-5    2
0.3257335832255318        1                        0.002                    0.2980843905642132       -9.066067181767414E-5    2
0.32641337072187004       1                        0.002                    0.2923697959171818       -9.049173819327103E-5    2
0.32709617889249654       1                        0.002                    0.28681244551501095      -9.032270246890522E-5    2
0.32777898706312314       1                        0.002                    0.2812558787520061       -9.015366674453942E-5    2
0.3284648293305754        1                        0.002                    0.2758542953798724       -8.998455112983834E-5    2
0.3291506715980277        1                        0.002                    0.2704534995144172       -8.98154355151373E-5     2
0.3298395614444869        1                        0.002                    0.26520538759007195      -8.964626180980065E-5    2
0.3305284512909461        1                        0.002                    0.2599580665316239       -8.947708810446402E-5    2
0.3312204022585025        1                        0.002                    0.25486109294627113      -8.930787769493689E-5    2
0.33191235322605883       1                        0.002                    0.2497649132694164       -8.913866728540973E-5    2
0.3326073789169776        1                        0.002                    0.2448167130414731       -8.896944114190478E-5    2
0.3333024046078964        1                        0.002                    0.23986930913417837      -8.88002149983998E-5     2
0.3340005186848851        1                        0.002                    0.23506748461909407      -8.86309936722686E-5     2
0.33469863276187384       1                        0.002                    0.23026645813274627      -8.84617723461374E-5     2
0.33539984894835106       1                        0.002                    0.22560858253802962      -8.829257596759129E-5    2
0.33610106513482824       1                        0.002                    0.22095150701983357      -8.812337958904516E-5    2
0.33680539721519354       1                        0.002                    0.2164351279956236       -8.795422786522466E-5    2
0.3375097292955588        1                        0.002                    0.2119195477467315       -8.778507614140418E-5    2
0.3382171911154632        1                        0.002                    0.20754218717274853      -8.76159883547967E-5     2
0.33892465293536767       1                        0.002                    0.20316562562675244      -8.744690056818924E-5    2
0.3396352584019862        1                        0.002                    0.19892478361464325      -8.727789557539265E-5    2
0.340345863868605         1                        0.002                    0.1946847400535603       -8.710889058259608E-5    2
0.3410596269509105        1                        0.002                    0.19057789753958332      -8.693998681342691E-5    2
0.34177339003321616       1                        0.002                    0.18647185194345184      -8.677108304425776E-5    2
0.3424903247622527        1                        0.002                    0.18249647303969138      -8.660229850120129E-5    2
0.3432072594912893        1                        0.002                    0.17852188922063306      -8.64335139581449E-5     2
0.343927379960449         1                        0.002                    0.1746754224424194       -8.626486621614391E-5    2
0.3446475004296089        1                        0.002                    0.17082974803633988      -8.609621847414293E-5    2
0.34537082079490866       1                        0.002                    0.16710963039702165      -8.592772468072188E-5    2
0.3460941411602086        1                        0.002                    0.1633903021153742       -8.57592308873009E-5     2
0.3468206756405685        1                        0.002                    0.15979396014779468      -8.559090776302176E-5    2
0.3475472101209283        1                        0.002                    0.1561984046007865       -8.542258463874267E-5    2
0.34827697299845095       1                        0.002                    0.1527232573096171       -8.525444847798752E-5    2
0.3490067358759734        1                        0.002                    0.1492488919831203       -8.508631231723241E-5    2
0.34973974149622444       1                        0.002                    0.14589235380390164      -8.49183789893083E-5     2
0.35047274711647525       1                        0.002                    0.14253659344319658      -8.475044566138429E-5    2
0.3512090098887659        1                        0.002                    0.13929607443321856      -8.458273061194506E-5    2
0.35194527266105635       1                        0.002                    0.1360563287100831       -8.441501556250591E-5    2
0.3526848070587263        1                        0.002                    0.13292924038682938      -8.424753381528494E-5    2
0.35342434145639634       1                        0.002                    0.12980291851351922      -8.408005206806401E-5    2
0.35416716201709875       1                        0.002                    0.12678667275270072      -8.391281822691175E-5    2
0.35490998257780104       1                        0.002                    0.12377118737248338      -8.374558438575958E-5    2
0.3556561039037873        1                        0.002                    0.12086319883428585      -8.357861263697992E-5    2
0.3564022252297737        1                        0.002                    0.11795596452719792      -8.341164088820032E-5    2
0.35715166198818205       1                        0.002                    0.11515365601974281      -8.324494500317751E-5    2
0.35790109874659026       1                        0.002                    0.11235209482782693      -8.307824911815475E-5    2
0.35865386566973234       1                        0.002                    0.10965289565422151      -8.291184245626517E-5    2
0.3594066325928744        1                        0.002                    0.1069544367663866       -8.274543579437564E-5    2
0.3601627444785259        1                        0.002                    0.10435578814826837      -8.257933130617501E-5    2
0.36091885636417753       1                        0.002                    0.10175787176677886      -8.241322681797444E-5    2
0.3616783280758694        1                        0.002                    0.09925722555817629      -8.224743704865378E-5    2
0.3624377997875613        1                        0.002                    0.09675730334862465      -8.208164727933315E-5    2
0.3632006462548708        1                        0.002                    0.09435212677260552      -8.19161843724343E-5     2
0.3639634927221804        1                        0.002                    0.09194766536143106      -8.175072146553552E-5    2
0.36472972894102573       1                        0.002                    0.08963544199264106      -8.158559716691763E-5    2
0.36549596515987104       1                        0.002                    0.08732392459756966      -8.142047286829979E-5    2
0.36626560619280535       1                        0.002                    0.0851021551283111       -8.125569853034824E-5    2
0.36703524722573944       1                        0.002                    0.08288108187804255      -8.109092419239674E-5    2
0.36780830820224697       1                        0.002                    0.08074728801329911      -8.092651077846449E-5    2
0.3685813691787545        1                        0.002                    0.07861418116380037      -8.076209736453227E-5    2
0.3693578652955486        1                        0.002                    0.07656590648980455      -8.05980554536047E-5     2
0.3701343614123427        1                        0.002                    0.07451830859878328      -8.043401354267718E-5    2
0.370914307933664         1                        0.002                    0.07255311866072134      -8.027035333425064E-5    2
0.37169425445498516       1                        0.002                    0.07058859543468543      -8.010669312582413E-5    2
0.37247766671290183       1                        0.002                    0.06870408316478915      -7.994342444498783E-5    2
0.3732610789708184        1                        0.002                    0.0668202267710285       -7.978015576415158E-5    2
0.37404797236552767       1                        0.002                    0.06501401001014528      -7.961728806686323E-5    2
0.37483486576023684       1                        0.002                    0.06320843851597147      -7.945442036957491E-5    2
0.3756252557603672        1                        0.002                    0.06147816465215782      -7.929196274811956E-5    2
0.3764156457604977        1                        0.002                    0.05974852419109311      -7.91295051266642E-5     2
0.37720954790341377       1                        0.002                    0.05809186938370203      -7.896746631528572E-5    2
0.37800345004632974       1                        0.002                    0.0564358366246438       -7.880542750390724E-5    2
0.37880087993843714       1                        0.002                    0.054850508963340865     -7.864381588460226E-5    2
0.37959830983054443       1                        0.002                    0.053265791714295574     -7.848220426529727E-5    2
0.38039928314759675       1                        0.002                    0.05174952958225276      -7.832102787376067E-5    2
0.38120025646464895       1                        0.002                    0.05023386687889797      -7.815985148222405E-5    2
0.3820047889520559        1                        0.002                    0.048784445966248306     -7.799911801393547E-5    2
0.3828093214394628        1                        0.002                    0.04733561083952509      -7.783838454564687E-5    2
0.3836174289125994        1                        0.002                    0.04595083835704372      -7.767810136208741E-5    2
0.3844255363857362        1                        0.002                    0.04456664023689427      -7.751781817852788E-5    2
0.3852372347302545        1                        0.002                    0.04324436017668631      -7.735799231351617E-5    2
0.38604893307477284       1                        0.002                    0.041922642269753396     -7.71981664485044E-5     2
0.3868642382469135        1                        0.002                    0.040660735589767676     -7.703880461464146E-5    2
0.3876795434190542        1                        0.002                    0.03939937908938873      -7.687944278077848E-5    2
0.3884984714459603        1                        0.002                    0.03819576513944866      -7.672055137599067E-5    2
0.38931739947286637       1                        0.002                    0.03699268899248409      -7.65616599712028E-5     2
0.3901399664528983        1                        0.002                    0.03584532453214706      -7.640324508537168E-5    2
0.3909625334329303        1                        0.002                    0.034698486120703365     -7.624483019954051E-5    2
0.3917887555359827        1                        0.002                    0.03360536904278887      -7.608689762120979E-5    2
0.3926149776390353        1                        0.002                    0.03251276474026099      -7.592896504287898E-5    2
0.3934448711068548        1                        0.002                    0.031471932881572684     -7.577152026602712E-5    2
0.39427476457467414       1                        0.002                    0.030431599764483508     -7.561407548917524E-5    2
0.39510834572117803       1                        0.002                    0.02944112902753204      -7.545712372004429E-5    2
0.39594192686768204       1                        0.002                    0.028451145440897108     -7.530017195091332E-5    2
0.3967792120792797        1                        0.002                    0.027509156622045332     -7.514371811488281E-5    2
0.39761649729087745       1                        0.002                    0.026567641116628238     -7.498726427885224E-5    2
0.3984575030267923        1                        0.002                    0.025672294352943933     -7.483131302734832E-5    2
0.399298508762707         1                        0.002                    0.024777409292141783     -7.467536177584437E-5    2
0.4001432515552996        1                        0.002                    0.023926908437488237     -7.451991749327453E-5    2
0.40098799434789223       1                        0.002                    0.023076856696832238     -7.436447321070467E-5    2
0.4018364908029861        1                        0.002                    0.02226944807296149      -7.420954002140775E-5    2
0.4026849872580799        1                        0.002                    0.021462475378882573     -7.405460683211081E-5    2
0.40353725405528706       1                        0.002                    0.020696446865827053     -7.390018860731326E-5    2
0.40438952085249424       1                        0.002                    0.019930842597602805     -7.374577038251568E-5    2
0.4052455747455437        1                        0.002                    0.019204527395686455     -7.35918707472841E-5     2
0.4061016286385932        1                        0.002                    0.018478622708926196     -7.343797111205248E-5    2
0.4069614864556601        1                        0.002                    0.017790395600059124     -7.328459345223402E-5    2
0.40782134427272687       1                        0.002                    0.017102566427013244     -7.313121579241555E-5    2
0.4086850229167631        1                        0.002                    0.01645084571021016      -7.297836326155669E-5    2
0.4095487015607995        1                        0.002                    0.015799511251941567     -7.28255107306978E-5     2
0.4104162180098667        1                        0.002                    0.01518275902992627      -7.26731862569335E-5     2
0.41128373445893396       1                        0.002                    0.014566379874622726     -7.25208617831692E-5     2
0.41215510576653624       1                        0.002                    0.013983100929749526     -7.236906807607372E-5    2
0.41302647707413853       1                        0.002                    0.013400183811995703     -7.221727436897824E-5    2
0.4139017203695585        1                        0.002                    0.01284892661340109      -7.206601392636977E-5    2
0.4147769636649784        1                        0.002                    0.012298018711305758     -7.191475348376135E-5    2
0.4156560961536133        1                        0.002                    0.01177737451280336      -7.176402859845288E-5    2
0.4165352286422481        1                        0.002                    0.011257067494113926     -7.161330371314446E-5    2
0.4174182676059486        1                        0.002                    0.010765670532350667     -7.146311647963314E-5    2
0.41830130656964915       1                        0.002                    0.010274599157526154     -7.131292924612183E-5    2
0.4191882693670588        1                        0.002                    0.00981112539841433      -7.116328156721031E-5    2
0.4200752321644683        1                        0.002                    0.009347965201982333     -7.101363388829887E-5    2
0.4209661362313647        1                        0.002                    0.00891113318891712      -7.086452748164153E-5    2
0.421857040298261         1                        0.002                    0.008474603895763266     -7.071542107498424E-5    2
0.42275190314789846       1                        0.002                    0.00806317427986869      -7.056685747955184E-5    2
0.4236467659975359        1                        0.002                    0.007652035628552767     -7.041829388411953E-5    2
0.42454560522099016       1                        0.002                    0.007264809770276768     -7.027027446657686E-5    2
0.4254444444444443        1                        0.002                    0.005544466225103406     -7.012225504903424E-5    2
0.42661245729462305       1                        0.002                    0.0037476329783885363    -6.993169238724196E-5    2
0.4277804701448017        1                        0.002                    0.003069352882732801     -6.974112972544975E-5    2
0.42899282580649145       1                        0.002                    0.0024141701920825636    -6.954543915272882E-5    2
0.4302051814681812        1                        0.002                    0.0017477951284377014    -6.934974858000795E-5    2
0.4314635633859888        1                        0.002                    0.0011051855293544555    -6.914886768884644E-5    2
0.4327219453037964        1                        0.002                    4.5107550687362163E-4    -6.894798679768502E-5    2
0.43402810083315435       1                        0.002                    -1.7872524699669365E-4   -6.874185753222634E-5    2
0.43533425636251233       1                        0.002                    -8.203158546962186E-4    -6.853572826676769E-5    2
0.4366899991960116        1                        0.002                    -0.0014371841037927905   -6.832429726351723E-5    2
